Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
146,7,12.0,26.0,15.5,19.0,24.0,26.0,21.5,25.0,29.0,,,,,,,,,,,,,2.032001
146,12,12.0,16.5,16.5,21.5,25.5,22.5,22.5,24.5,28.0,,,,,,,,,,,,,2.032001
146,16,12.0,18.5,19.0,22.0,26.0,26.0,22.0,25.0,28.5,,,,,,,,,,,,,2.032001
146,21,12.0,20.5,18.5,21.5,26.0,22.5,22.5,24.5,26.5,,,,,,,,,,,,,2.032001
146,26,12.0,24.5,19.0,22.0,25.5,24.5,22.5,24.0,25.5,,,,,,,,,,,,,2.032001
146,30,12.0,23.5,17.0,19.5,23.5,23.5,21.0,23.0,24.5,,,,,,,,,,,,,2.032001
146,35,12.0,23.5,14.5,17.5,22.0,23.5,18.5,21.0,23.5,,,,,,,,,,,,,2.032001
146,40,12.0,17.0,9.5,14.0,17.5,19.5,17.5,20.0,22.0,,,,,,,,,,,,,2.032001
146,45,12.0,9.0,,10.5,13.5,19.0,17.0,18.5,22.5,,,,,,,,,,,,,2.032001
146,49,12.0,,,,14.0,18.5,17.5,19.0,22.5,,,,,,,,,,,,,2.032001
146,54,12.0,,,,12.5,16.0,16.0,18.0,21.5,,,,,,,,,,,,,2.032001
146,59,12.0,,,,,18.5,15.0,16.5,20.0,,,,,,,,,,,,,2.032001
147,1,12.0,18.0,,19.5,26.0,18.0,,20.5,28.5,,,,,,,,,,,,,1.778001
147,5,12.0,,,15.5,23.0,,,16.0,26.5,,,,,,,,,,,,,1.778001
147,8,12.0,15.0,,15.0,28.0,17.0,,17.0,28.0,,,,,,,,,,,,,1.778001
147,11,12.0,15.0,,17.5,33.0,18.0,,19.0,33.5,,,,,,,,,,,,,1.778001
147,14,12.0,23.5,15.0,23.5,30.5,25.0,15.0,25.0,30.5,,,,,,,,,,,,,1.778001
147,17,12.0,27.0,22.0,26.0,37.0,27.0,22.0,27.5,37.0,,,,,,,,,,,,,1.778001
147,20,12.0,28.0,17.5,25.0,30.5,30.5,19.0,26.5,31.5,,,,,,,,,,,,,1.778001
147,26,12.0,21.5,16.5,23.0,31.5,22.0,20.0,23.0,31.5,,,,,,,,,,,,,1.778001
147,29,12.0,14.5,14.5,18.5,26.5,20.0,16.0,20.5,28.0,,,,,,,,,,,,,1.778001
147,32,12.0,13.5,12.5,16.5,22.0,21.5,16.0,19.0,23.0,,,,,,,,,,,,,1.778001
147,35,12.0,16.0,13.0,18.0,25.5,16.5,15.5,19.0,25.5,,,,,,,,,,,,,1.778001
147,38,12.0,12.0,9.5,16.5,25.0,21.0,12.0,19.0,25.0,,,,,,,,,,,,,1.778001
147,42,12.0,11.5,,15.5,23.5,14.0,,16.0,24.5,,,,,,,,,,,,,1.778001
147,45,12.0,,,10.0,22.0,,,10.0,22.5,,,,,,,,,,,,,1.778001
147,48,12.0,,,,20.0,,,,20.0,,,,,,,,,,,,,1.778001
147,51,12.0,,,,16.5,,,,16.5,,,,,,,,,,,,,1.778001
147,54,12.0,,,,13.0,,,,13.0,,,,,,,,,,,,,1.778001
147,57,12.0,,,,10.0,,,,10.0,,,,,,,,,,,,,1.778001
148,1,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,4,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,8,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,11,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,15,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,18,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,21,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,25,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,28,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,32,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,35,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,38,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,42,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,45,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,48,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,52,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,55,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
148,59,15.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,6,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,16,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,25,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,35,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,45,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
149,55,17.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,8,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,17,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,27,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,36,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,46,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
150,56,9.0,,,,,,,,,,,,,,,,,,,,,0.25400013
151,0,7.0,15.0,4.0,13.5,19.5,15.0,4.0,15.5,20.5,1.015,0.9816667,1.0183333,1.0516667,-0.75,-1.125,-0.3125,0.9375,2.449997,,-1.4100037,2.4599915,1.0160005
151,6,7.0,10.0,,8.5,24.0,10.0,,9.0,26.0,1.015,0.9916667,1.0116667,1.0450001,-0.3125,-1.0625,-0.0625,1.4375,-2.4199982,,1.7599945,3.519989,1.0160005
151,12,7.0,,,6.0,15.5,,,6.0,18.0,1.0416667,0.9816667,1.0116667,1.0450001,1.0625,-1.0,-0.25,1.0625,,,-3.1699982,3.519989,1.0160005
151,18,7.0,8.5,,6.5,10.5,12.0,5.0,9.5,12.5,1.005,0.9816667,1.0016667,1.0416667,0.5,-0.9375,-0.0625,0.875,-1.0599976,-1.7600098,-0.69999695,3.1699982,1.0160005
151,23,7.0,12.0,11.0,14.5,19.0,15.0,12.5,15.5,19.0,1.0116667,0.975,1.005,1.0450001,-0.1875,-1.0625,-0.25,0.875,1.7599945,,0.34999084,3.1699982,1.0160005
151,29,7.0,16.0,15.5,17.0,20.5,18.0,17.0,18.5,21.0,1.0016667,0.98833334,1.0016667,1.0316668,1.0,-0.625,-0.0625,1.0,-0.3500061,-3.5299988,-1.4000092,8.429993,1.0160005
151,35,7.0,22.0,18.5,22.5,26.0,27.0,20.5,24.0,27.5,1.0183333,0.9816667,1.005,1.0283334,-0.125,-0.8125,0.1875,0.9375,5.6299896,-4.199997,0.34999084,5.6299896,1.0160005
151,41,7.0,15.5,16.0,20.0,24.5,20.0,19.0,20.5,24.5,0.9916667,0.985,0.99833333,1.0250001,1.1875,-1.375,-0.125,0.625,2.119995,-2.4700012,0.0,2.119995,1.0160005
151,47,7.0,19.5,15.0,18.5,20.5,19.5,17.5,19.5,20.5,0.995,0.975,1.0016667,1.0216666,0.4375,-0.9375,0.0,1.0,0.70999146,-2.1500092,-0.3500061,1.7599945,1.0160005
151,53,7.0,20.5,17.0,20.5,24.0,21.5,17.5,22.0,25.5,0.97833335,0.98833334,0.99833333,1.0116667,-0.8125,-0.8125,-0.25,0.0625,1.7599945,-2.75,0.0,1.7599945,1.0160005
151,58,7.0,24.5,21.0,24.5,28.0,26.5,21.5,26.0,28.0,0.99833333,0.995,0.99833333,1.005,-0.5625,-0.6875,-0.1875,0.375,-1.4100037,-2.100006,-1.0599976,1.0599976,1.0160005
152,1,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,11,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,20,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,30,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,39,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,49,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
152,58,11.0,,,,,,,,,,,,,,,,,,,,,0.25400013
153,2,3.0,29.0,22.0,26.5,30.5,29.0,27.0,29.0,33.0,0.975,0.885,0.98833334,0.995,1.1875,0.125,1.0625,1.75,1.0599976,-0.3500061,1.0599976,3.8799896,1.0160005
153,6,3.0,22.5,15.0,20.0,23.0,31.5,28.0,30.5,33.0,0.985,0.88166666,0.9716667,0.995,1.5625,0.4375,0.875,1.5625,0.0,-2.4700012,-1.0599976,0.69999695,1.0160005
153,11,3.0,23.0,22.0,26.5,32.5,27.0,27.5,29.5,33.0,0.9483333,0.8616667,0.96833336,0.995,0.9375,0.4375,1.0,1.625,-0.7100067,-0.69999695,0.34999084,2.4700012,1.0160005
153,16,3.0,20.5,17.0,20.0,23.5,24.0,24.0,25.0,28.0,0.995,0.9483333,0.9916667,0.995,0.8125,0.25,0.75,1.1875,0.69999695,-2.8200073,-1.7400055,4.0899963,1.0160005
153,21,3.0,23.5,16.5,20.5,24.5,27.5,27.0,28.0,30.0,0.99833333,0.96833336,0.995,0.99833333,0.75,0.375,0.6875,1.375,-0.3500061,-2.8099976,-0.7100067,0.70999146,1.0160005
153,26,3.0,25.0,22.5,25.0,31.0,30.5,27.0,29.0,32.0,0.7183333,0.7183333,0.93833333,0.99833333,0.3125,-0.125,0.4375,1.625,2.819992,,-2.1200104,2.819992,1.0160005
153,31,3.0,15.5,11.5,15.0,17.5,15.5,16.5,19.0,22.5,0.995,0.90166664,0.9816667,0.99833333,1.0625,-0.25,1.125,2.125,0.34999084,-1.7600098,0.34999084,2.4700012,1.0160005
153,36,3.0,22.0,16.0,19.0,22.5,23.5,20.0,22.5,24.5,0.985,0.9583333,0.985,0.99833333,-0.625,0.1875,1.0625,1.875,2.4700012,-1.4100037,0.0,5.6299896,1.0160005
153,41,3.0,20.5,14.5,17.5,22.0,24.5,24.0,27.0,28.0,0.96166664,0.785,0.97833335,0.99833333,0.5,0.125,0.5,1.6875,-2.699997,,0.0,3.8799896,1.0160005
153,45,3.0,16.0,12.0,15.0,22.0,17.5,15.0,17.5,22.5,0.8983333,0.7816667,0.95166665,1.0083333,-1.4375,-1.4375,1.125,4.5,,,,5.2099915,1.0160005
153,50,3.0,19.5,15.5,17.0,22.0,25.0,21.0,23.0,26.0,0.975,0.96833336,0.98833334,0.99833333,1.5625,0.0625,0.6875,1.75,-2.8200073,,-1.7600098,1.4099884,1.0160005
153,55,3.0,19.0,19.0,21.5,26.0,24.5,24.0,25.5,28.0,0.99833333,0.8616667,0.985,1.0083333,-0.1875,-0.3125,0.5,3.375,2.449997,,,2.4700012,1.0160005
154,3,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,12,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,20,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,29,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,38,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,47,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
154,58,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
155,1,11.0,25.5,19.5,25.0,29.5,25.5,24.0,26.5,29.5,1.015,0.9116667,1.0083333,1.0516667,0.6875,-3.625,0.25,2.5625,1.75,,2.3799896,8.699997,1.0160005
155,6,11.0,21.0,19.5,21.0,27.0,22.5,21.0,25.0,27.5,1.0316668,,0.955,1.0516667,-1.5,,-0.4375,2.25,-1.0599976,,-1.0599976,8.869995,1.0160005
155,11,11.0,20.0,16.5,22.5,25.0,26.5,24.0,26.0,28.5,1.0516667,,0.9116667,1.0516667,2.9375,,-1.0,2.9375,-7.2400055,,,2.119995,1.0160005
155,16,11.0,20.0,20.5,24.0,27.5,27.5,25.0,28.0,33.5,1.0083333,,0.92833334,1.0116667,-1.625,,-0.5625,3.1875,-4.220001,,-7.029999,3.1599884,1.0160005
155,21,11.0,26.0,21.5,24.5,28.5,26.0,25.0,27.0,30.5,,,0.98833334,1.0516667,,,-0.6875,1.375,,,-6.5899963,1.0599976,1.0160005
155,26,11.0,23.5,18.0,23.0,26.5,26.0,23.5,26.5,29.5,1.005,0.89166665,0.9916667,1.0483334,0.1875,-0.25,0.5,3.0,3.3899994,-4.980011,1.7599945,5.8799896,1.0160005
155,31,11.0,19.5,21.0,24.5,27.5,28.0,24.0,27.5,30.5,0.97833335,0.90500003,0.9816667,1.0283334,2.1875,-0.875,0.625,2.8125,-1.4100037,-3.7100067,-1.0599976,1.4099884,1.0160005
155,37,11.0,22.5,21.0,24.5,29.5,25.0,25.5,28.5,31.5,0.96833336,0.945,0.975,0.995,0.0625,-0.5625,0.6875,1.875,-1.75,-3.8700104,1.050003,4.5,1.0160005
155,42,11.0,27.5,20.5,27.0,33.0,29.5,27.0,30.0,33.5,0.98833334,0.90500003,0.97833335,1.0250001,0.9375,-0.4375,0.375,1.8125,-2.1100006,-4.550003,0.0,4.2299957,1.0160005
155,47,11.0,27.5,18.5,22.0,27.5,30.0,23.5,25.5,30.0,0.98833334,0.9316667,0.985,1.005,-0.1875,-0.4375,0.875,3.4375,1.7599945,-4.230011,0.0,8.080002,1.0160005
155,53,11.0,18.0,15.5,18.0,25.0,25.0,18.5,21.5,26.5,0.975,0.8383333,0.975,1.015,-0.125,-1.125,0.3125,3.8125,0.34999084,-19.830002,-2.100006,4.2299957,1.0160005
155,58,11.0,18.5,15.0,19.0,22.5,20.0,17.0,20.0,24.5,0.9583333,0.90166664,0.97833335,0.99833333,0.9375,-1.3125,0.125,2.0625,-2.430008,-6.699997,-2.4000092,11.919998,1.0160005
156,1,13.0,20.0,20.0,23.5,25.5,29.5,24.0,29.5,33.5,0.9716667,0.91833335,0.975,0.995,2.0625,-0.8125,0.25,2.6875,0.70999146,-2.8200073,1.0399933,3.1699982,3.0480015
156,5,13.0,26.0,24.0,26.5,29.5,31.0,27.5,30.0,33.0,0.97833335,0.955,0.985,0.99833333,-0.4375,-1.375,-0.0625,1.75,1.7599945,-2.8099976,1.4099884,8.099991,3.0480015
156,9,13.0,34.0,25.0,28.0,31.5,34.0,27.0,30.5,34.0,0.92833334,0.935,0.975,0.995,-0.5,-1.125,-0.1875,1.125,5.279999,-2.1200104,-0.7100067,5.279999,3.0480015
156,13,13.0,24.5,24.0,25.5,29.0,24.5,24.5,27.0,30.0,0.97833335,0.94166666,0.9816667,0.995,-0.1875,-1.0,-0.125,1.125,9.139999,-3.1699982,-1.7600098,9.139999,3.0480015
156,17,13.0,25.0,20.0,24.5,28.0,25.0,22.5,25.0,28.0,0.925,0.925,0.975,0.995,-0.375,-1.125,-0.125,2.0,-8.100006,-7.480011,-3.1699982,2.4700012,3.0480015
156,21,13.0,22.5,21.5,23.0,26.5,23.5,23.0,24.5,26.5,0.935,0.8883333,0.985,0.99833333,2.8125,-0.875,-0.25,2.3125,4.569992,-3.880005,1.7599945,5.48999,3.0480015
156,24,13.0,25.0,21.0,23.0,25.5,25.0,21.0,23.0,25.5,1.0216666,0.985,0.99833333,1.0116667,-0.25,-1.0625,-0.0625,1.25,-1.0599976,-2.1100006,-0.7100067,2.4700012,3.0480015
156,28,13.0,17.5,16.5,21.5,24.5,19.0,19.0,22.5,24.5,0.99833333,0.97833335,0.99833333,1.0083333,-0.5,-1.375,-0.375,1.1875,-5.630005,-4.930008,-1.7600098,2.4700012,3.0480015
156,31,13.0,22.0,16.0,21.0,25.0,22.0,18.0,22.0,25.0,0.9916667,0.975,0.995,1.0083333,-0.8125,-0.9375,-0.125,0.75,1.0599976,-5.2400055,0.70999146,5.529999,3.0480015
156,35,13.0,15.5,13.5,18.0,22.5,20.0,15.5,18.0,22.5,0.99833333,0.985,0.99833333,1.0083333,0.5625,-0.8125,-0.0625,1.6875,0.34999084,-1.7600098,0.34999084,2.4700012,3.0480015
156,38,13.0,16.5,,16.5,20.0,16.5,12.5,17.5,20.5,0.98833334,0.9816667,0.995,1.005,0.0,-0.9375,0.0625,1.4375,1.75,-4.580002,0.70999146,6.1900024,3.0480015
156,42,13.0,11.5,,11.5,18.5,14.5,,14.5,20.0,0.97833335,0.975,0.9916667,1.0083333,0.75,-0.625,-0.0625,1.25,0.0,-1.4100037,0.0,3.519989,3.0480015
156,45,13.0,11.0,,,14.0,11.0,,13.0,17.5,0.9916667,0.9816667,0.995,1.0083333,0.25,-0.9375,-0.1875,0.625,1.4099884,-2.1200104,0.0,2.4700012,3.0480015
156,48,13.0,13.0,,14.5,22.5,13.0,12.5,16.5,22.5,0.985,0.985,0.995,1.0083333,-0.5,-0.875,-0.1875,0.5625,0.34999084,-2.1200104,-0.7100067,2.819992,3.0480015
156,52,13.0,17.5,,16.0,19.5,17.5,,16.0,19.5,0.98833334,0.96500003,0.9916667,0.99833333,-0.0625,-1.375,-0.125,0.9375,-1.7600098,-2.4600067,-1.0599976,2.4599915,3.0480015
156,55,13.0,,,,11.5,,,,11.5,0.995,0.9816667,0.995,1.015,-0.625,-0.8125,-0.0625,0.875,-2.8200073,-3.5200043,0.70999146,2.119995,3.0480015
156,59,13.0,,,,,,,,,0.96833336,0.9583333,0.985,1.0016667,-0.625,-0.9375,0.125,1.625,-1.0599976,-5.279999,-0.3500061,6.6599884,3.0480015
157,3,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,8,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,13,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,18,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,23,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,29,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,34,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,39,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,44,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,49,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,54,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
157,59,18.0,,,,,,,,,,,,,,,,,,,,,0.25400013
158,0,15.0,22.0,19.0,26.0,35.0,38.5,26.0,33.0,43.0,,,,1.0516667,,,,3.9375,,,,-6.130005,7.620004
158,5,15.0,41.5,23.5,32.0,41.5,41.5,28.5,35.0,42.0,,,,1.0516667,,,,4.875,,,,-1.25,7.620004
158,9,15.0,35.0,27.5,32.5,41.5,42.5,29.0,37.5,41.5,,,,,,,,,,,,,7.620004
158,13,15.0,38.5,24.5,32.0,38.5,39.5,29.0,33.5,38.5,,,,,,,,,,,,,7.620004
158,17,15.0,30.5,24.0,28.5,34.0,30.5,27.5,29.5,35.0,,,,,,,,,,,,,7.620004
158,21,15.0,23.0,22.5,26.0,30.0,28.0,24.0,29.0,34.5,,,,,,,,,,,,,7.620004
158,26,15.0,26.5,19.0,24.0,27.0,27.0,23.0,27.0,30.5,,,,,,,,,,,,,7.620004
158,30,15.0,18.5,15.0,23.0,29.5,24.5,18.5,24.5,31.0,,,,,,,,,,,,,7.620004
158,34,15.0,19.0,,19.0,25.5,23.0,,23.0,29.0,,,,,,,,,,,,,7.620004
158,38,15.0,,,,25.5,12.0,,16.5,28.5,,,,,,,,,,,,,7.620004
158,42,15.0,,,,19.5,,,,20.5,,,,,,,,,,,,,7.620004
158,47,15.0,,,,,,,,,,,,,,,,,,,,,7.620004
158,51,15.0,,,,,,,,,,,,1.0316668,,,,0.4375,,,,,7.620004
158,55,15.0,,,,,,,,,,,,1.0516667,,,,1.9375,,,,0.42999268,7.620004
158,59,15.0,,,,,,,,,,,,1.0416667,,,,1.75,,,,9.12999,7.620004
159,4,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
159,13,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
159,23,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
159,33,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
159,43,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
159,53,15.0,,,,,,,,,,,,,,,,,,,,,1.0160005
160,1,8.0,26.5,24.5,28.0,33.0,26.5,25.5,28.0,33.0,1.0016667,0.9583333,0.99833333,1.0083333,-0.4375,-0.8125,-0.125,1.0,1.0599976,-4.930008,-1.050003,2.0599976,0.50800025
160,6,8.0,26.5,19.0,26.5,30.5,26.5,19.5,27.5,31.5,0.98833334,0.84166664,0.985,1.0283334,0.375,-0.5625,0.25,2.0,5.279999,,-0.3500061,5.869995,0.50800025
160,12,8.0,26.5,24.0,26.5,30.0,26.5,25.0,27.0,30.0,1.005,,0.995,1.0416667,0.3125,,-0.875,1.8125,-1.3899994,,,2.4299927,0.50800025
160,18,8.0,17.5,14.5,19.5,29.5,19.5,14.5,21.5,37.0,1.0416667,,0.98833334,1.0516667,-0.375,,0.4375,2.5,4.2299957,,-2.4600067,4.2299957,0.50800025
160,24,8.0,19.0,19.5,26.0,29.5,19.0,22.0,27.0,33.0,0.975,,0.975,1.0116667,0.375,,0.25,1.6875,2.819992,,-1.0599976,7.25,0.50800025
160,30,8.0,8.0,,12.0,17.5,8.0,,12.0,17.5,1.0516667,,0.995,1.0516667,-0.3125,,-0.3125,0.8125,-4.230011,,-2.230011,3.519989,0.50800025
160,36,8.0,23.0,17.0,21.0,27.5,26.0,17.0,22.0,27.5,1.005,,1.005,1.0516667,0.5,,-0.3125,1.125,-0.1000061,,-3.1699982,4.73999,0.50800025
160,41,8.0,16.5,,12.0,17.0,16.5,,12.0,17.0,,,,,,,,,,,,,0.50800025
160,47,8.0,,,,12.5,,,,16.0,,,,,,,,,,,,,0.50800025
160,53,8.0,,,,,,,,,,,,,,,,,,,,,0.50800025
160,59,8.0,,,,,,,,,,,,,,,,,,,,,0.50800025
161,1,10.0,9.0,9.0,13.5,21.0,33.5,31.0,34.5,40.0,,,,,,,,,,,,,0.25400013
161,6,10.0,42.0,35.5,40.5,47.5,44.5,35.5,43.0,48.0,,,,,,,,,,,,,0.25400013
161,12,10.0,29.5,23.5,27.5,33.0,29.5,27.0,31.0,34.5,,,,,,,,,,,,,0.25400013
161,17,10.0,22.5,16.0,22.5,35.5,31.5,24.0,29.0,39.5,,,,,,,,,,,,,0.25400013
161,22,10.0,35.5,22.0,35.5,41.0,37.5,27.5,37.5,41.5,,,,,,,,,,,,,0.25400013
161,27,10.0,31.5,31.5,34.5,39.0,32.0,32.5,35.0,40.5,,,,,,,,,,,,,0.25400013
161,33,10.0,17.5,12.0,17.5,23.5,18.5,14.5,19.0,24.0,,,,,,,,,,,,,0.25400013
161,38,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
161,43,10.0,,,,,,,,,,,,,,,,,,,,,0.25400013
161,48,10.0,,,,,,,,13.0,,,,,,,,,,,,,0.25400013
161,53,10.0,15.5,,15.5,24.0,24.0,,18.5,26.5,,,,1.0516667,,,,6.3125,,,,-3.2200012,0.25400013
161,58,10.0,,,,8.0,13.0,,13.0,17.5,1.0516667,,0.96833336,1.0516667,1.5,,0.0,3.3125,,,,3.2599945,0.25400013
162,3,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
162,16,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
162,25,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
162,35,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
162,45,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
162,55,9.0,,,,,,,,,,,,,,,,,,,,,151.38408
163,1,12.0,26.5,,25.5,31.5,26.5,18.5,25.5,31.5,,,,,,,,,,,,,11.430006
163,5,12.0,26.5,14.5,26.5,29.5,30.5,20.5,27.0,33.5,,,,,,,,,,,,,11.430006
163,8,12.0,24.0,20.0,24.5,29.5,24.0,22.0,25.5,32.5,,,,,,,,,,,,,11.430006
163,11,12.0,26.5,22.0,26.0,29.0,26.5,23.0,27.0,29.0,,,,,,,,,,,,,11.430006
163,14,12.0,21.0,18.5,23.0,30.0,28.5,22.5,26.5,33.5,,,,,,,,,,,,,11.430006
163,17,12.0,24.5,19.5,24.0,31.5,24.5,22.0,25.0,31.5,,,,,,,,,,,,,11.430006
163,20,12.0,23.5,19.0,23.5,35.5,23.5,21.5,24.0,37.5,,,,,,,,,,,,,11.430006
163,26,12.0,21.5,21.0,26.5,47.5,24.0,23.5,27.5,47.5,,,,,,,,,,,,,11.430006
163,29,12.0,36.5,24.0,35.0,50.5,36.5,25.0,36.5,50.5,,,,,,,,,,,,,11.430006
163,32,12.0,43.5,30.0,39.0,45.0,43.5,31.5,39.0,46.0,,,,,,,,,,,,,11.430006
163,35,12.0,43.0,34.5,39.5,45.0,43.0,35.5,39.5,45.5,,,,,,,,,,,,,11.430006
163,38,12.0,44.5,26.5,39.0,44.5,44.5,28.0,39.5,44.5,,,,,,,,,,,,,11.430006
163,42,12.0,31.0,24.0,33.0,39.5,31.0,27.5,34.5,39.5,,,,1.0516667,,,,1.125,,,,2.5999908,11.430006
163,45,12.0,27.5,22.0,28.0,37.5,27.5,26.5,30.0,38.5,,,,,,,,,,,,,11.430006
163,48,12.0,22.5,20.5,26.5,35.5,26.5,24.0,29.0,35.5,0.98833334,,1.0016667,1.0516667,-1.4375,,-0.125,1.0625,2.1100006,,-1.0599976,2.119995,11.430006
163,51,12.0,24.5,19.5,24.0,27.5,24.5,21.5,24.5,28.0,0.9816667,0.915,0.98833334,1.0516667,-1.625,-2.875,0.125,2.1875,2.119995,,-0.3500061,4.4400024,11.430006
163,54,12.0,17.5,11.5,17.0,20.5,25.5,16.5,19.5,22.5,1.015,0.94166666,0.9816667,1.0383334,1.125,-1.0,0.9375,2.0,-3.449997,-5.9900055,-0.69000244,9.699997,11.430006
163,57,12.0,,,14.5,19.0,15.0,10.0,17.0,21.5,0.98833334,0.96166664,0.98833334,0.99833333,-0.0625,-0.625,0.4375,1.1875,3.1699982,-2.8200073,2.4700012,4.9099884,11.430006
164,2,12.0,23.5,19.5,23.0,26.0,23.5,23.0,24.5,26.0,0.995,0.985,1.0116667,1.0516667,-0.1875,-1.4375,-0.4375,1.0,2.4700012,-6.7400055,-0.3500061,4.9299927,0.25400013
164,7,12.0,23.5,19.5,23.0,25.5,23.5,22.5,24.5,26.0,1.0383334,1.0016667,1.0116667,1.0383334,-1.0,-0.5625,0.1875,1.4375,-1.7600098,-1.7600098,0.0,2.119995,0.25400013
164,12,12.0,28.5,20.5,22.5,27.5,28.5,23.0,24.5,28.0,0.9816667,0.9816667,0.99833333,1.0216666,0.0625,-0.75,-0.0625,1.125,4.2299957,-4.930008,1.4099884,4.1799927,0.25400013
164,16,12.0,24.5,21.0,23.5,26.5,24.5,23.5,25.0,27.5,1.0016667,0.97833335,1.0016667,1.0416667,-0.6875,-0.6875,-0.125,1.3125,3.519989,-4.230011,1.0599976,5.25,0.25400013
164,21,12.0,23.0,20.5,23.0,25.0,23.0,22.5,24.0,27.5,1.0216666,0.96166664,1.0083333,1.0516667,-1.1875,-1.1875,-0.1875,0.75,1.7599945,-4.580002,0.0,3.519989,0.25400013
164,26,12.0,21.5,17.5,22.0,27.0,26.0,22.0,24.5,28.5,1.0350001,0.975,1.0350001,1.0516667,-0.25,-2.1875,-0.25,3.25,4.080002,,0.34999084,6.330002,0.25400013
164,30,12.0,23.5,19.0,22.5,26.0,26.0,22.5,24.5,27.0,1.0516667,0.99833333,1.0116667,1.0516667,0.8125,-1.625,-0.25,1.0,-9.380005,-9.380005,-1.7600098,4.1100006,0.25400013
